WARNING 2025-04-13 17:33:45,647 basehttp "GET /static/images/testimonial-2.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:33:45,648 basehttp "GET /static/images/testimonial-3.jpg HTTP/1.1" 404 1999
INFO 2025-04-13 17:33:48,689 basehttp "GET /accounts/profile/ HTTP/1.1" 200 71515
INFO 2025-04-13 17:33:48,737 basehttp "GET /media/custom_design_images/custom_design_None_uk_bCRuFgx.jpg HTTP/1.1" 304 0
INFO 2025-04-13 17:33:48,737 basehttp "GET /media/custom_design_images/custom_design_None_uk.jpg HTTP/1.1" 304 0
INFO 2025-04-13 17:33:58,888 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-04-13 17:33:59,070 basehttp "GET / HTTP/1.1" 200 43766
WARNING 2025-04-13 17:33:59,142 basehttp "GET /static/images/testimonial-1.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:33:59,148 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
WARNING 2025-04-13 17:33:59,188 basehttp "GET /static/images/testimonial-2.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:33:59,190 basehttp "GET /static/images/testimonial-3.jpg HTTP/1.1" 404 1999
INFO 2025-04-13 17:34:10,025 basehttp "POST /accounts/login/ HTTP/1.1" 200 19839
INFO 2025-04-13 17:34:18,660 basehttp "GET /accounts/password_reset/ HTTP/1.1" 200 18385
INFO 2025-04-13 17:34:31,062 basehttp "POST /accounts/password_reset/ HTTP/1.1" 302 0
INFO 2025-04-13 17:34:31,092 basehttp "GET /accounts/reset_password/ HTTP/1.1" 200 19199
INFO 2025-04-13 17:34:45,630 basehttp "POST /accounts/reset_password/ HTTP/1.1" 302 0
INFO 2025-04-13 17:34:45,654 basehttp "GET /accounts/login/ HTTP/1.1" 200 19553
INFO 2025-04-13 17:34:55,394 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-04-13 17:34:55,526 basehttp "GET / HTTP/1.1" 200 44366
WARNING 2025-04-13 17:34:55,581 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
WARNING 2025-04-13 17:34:55,581 basehttp "GET /static/images/testimonial-1.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:34:55,609 basehttp "GET /static/images/testimonial-3.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:34:55,609 basehttp "GET /static/images/testimonial-2.jpg HTTP/1.1" 404 1999
INFO 2025-04-13 17:34:58,354 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-04-13 17:34:58,528 basehttp "GET / HTTP/1.1" 200 43766
WARNING 2025-04-13 17:34:58,610 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
WARNING 2025-04-13 17:34:58,613 basehttp "GET /static/images/testimonial-1.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:34:58,655 basehttp "GET /static/images/testimonial-2.jpg HTTP/1.1" 404 1999
WARNING 2025-04-13 17:34:58,660 basehttp "GET /static/images/testimonial-3.jpg HTTP/1.1" 404 1999
INFO 2025-04-13 17:35:06,144 basehttp "POST /accounts/login/ HTTP/1.1" 200 19839
INFO 2025-04-13 17:35:13,469 basehttp "POST /accounts/login/ HTTP/1.1" 200 19839
INFO 2025-04-13 17:35:27,031 basehttp "GET /accounts/password_reset/ HTTP/1.1" 200 18385
INFO 2025-04-13 17:35:42,246 basehttp "GET /accounts/login/ HTTP/1.1" 200 19457
INFO 2025-04-13 17:35:55,109 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-04-13 17:35:55,221 basehttp "GET / HTTP/1.1" 200 44366
WARNING 2025-04-13 17:35:55,275 basehttp "GET /static/images/category-placeholder.jpg HTTP/1.1" 404 2020
